,tBodyAccX_mean,tBodyAccX_std,tBodyAccY_mean,tBodyAccY_std,tBodyAccZ_mean,tBodyAccZ_std,activity
106,0.9529169412071444,0.20578215168237243,-0.3595628531502519,0.16149658623767307,-0.20688562326178495,0.10438397341790434,WALKING_UPSTAIRS
107,0.9496280143094186,0.19836061037258107,-0.3523744653574338,0.15869715441213428,-0.21121815115899387,0.11401156332908119,WALKING_UPSTAIRS
108,0.9546225243130712,0.2013998992919723,-0.370983705653981,0.17566425843121775,-0.20585806990118283,0.10405248306266382,WALKING_UPSTAIRS
109,0.9589272059630618,0.1966192916969146,-0.36979961737942024,0.16457062001225992,-0.21289738283365384,0.1189369946292824,WALKING_UPSTAIRS
110,0.9494943840327028,0.1887650663911491,-0.37053554727132376,0.15246548323075096,-0.21975706056092215,0.1209842751427386,WALKING_UPSTAIRS
111,0.9704320602032852,0.23796519844221423,-0.29623655216673506,0.1885706317028317,-0.11931894974276228,0.1354509467704702,WALKING_UPSTAIRS
112,0.9986285126503534,0.2732216588385464,-0.22078216286469524,0.17830098347925452,-0.03482665019069807,0.12136731160688387,WALKING_UPSTAIRS
113,1.015823399905666,0.2797724243092482,-0.23344635817339482,0.20034145716760726,-0.023493331412172268,0.13093330171322723,WALKING_UPSTAIRS
114,1.0139520453497237,0.2897337717976893,-0.23066749160559025,0.20378352138104558,-0.011738797359366199,0.1248419259705128,WALKING_UPSTAIRS
115,0.9982079538910242,0.2819664758123197,-0.2139912023359056,0.18589057067629167,-0.01390226871047664,0.13088577711246074,WALKING_UPSTAIRS
116,0.990853202999495,0.2557931176300042,-0.20559877138022573,0.1834831693860739,-0.02117603039624882,0.13000748652916225,WALKING_UPSTAIRS
117,1.0063316862653091,0.2670885199576001,-0.2103359678131069,0.17439384289018145,-0.028317671621585664,0.12513951759457712,WALKING_UPSTAIRS
118,1.0193245618071054,0.2779849931053375,-0.20858608317066585,0.16236048589295535,-0.023797526059781055,0.11582086807579264,WALKING_UPSTAIRS
119,1.006314646598951,0.2591681752329399,-0.213727080634976,0.15001009588214878,-0.013747336402101764,0.09685665057147391,WALKING_UPSTAIRS
120,1.0044239568591729,0.27176052726896976,-0.2091891780164008,0.17845517570802805,-0.010953628275597352,0.12476216304110642,WALKING_UPSTAIRS
121,1.0090744232687374,0.28626477602344796,-0.19889010144896058,0.20095546879204143,-0.018263240719514358,0.14023071175253618,WALKING_UPSTAIRS
122,1.0048592336230942,0.2853610959939669,-0.2017834204008675,0.2126724921744895,-0.02531566423280645,0.12525205407709816,WALKING_UPSTAIRS
123,1.0128427686957138,0.29890462523172695,-0.19567327818521763,0.19221826244234821,-0.019794061295306024,0.11279871484928641,WALKING_UPSTAIRS
124,1.0222903648159396,0.3128049194427975,-0.20447799836705535,0.17777945600445913,-0.003049222600736078,0.13036247361298586,WALKING_UPSTAIRS
125,1.0101114869678982,0.3087487170438645,-0.23611360534937298,0.22199128657227718,-0.013765830871734903,0.13052991712885884,WALKING_UPSTAIRS
126,1.0050517145697568,0.289934086030075,-0.23377311765948267,0.2056737416347802,-0.03875704877994604,0.10330134129999521,WALKING_UPSTAIRS
127,0.9983466586157814,0.2760185068669458,-0.20793587926895502,0.16916488512080333,-0.04034400748716463,0.10199504755857289,WALKING_UPSTAIRS
128,1.0133160915535038,0.3028975470763745,-0.20310867008367034,0.18164706109713308,-0.027192441689554606,0.10875349119512019,WALKING_UPSTAIRS
129,1.0303559842099494,0.31429310259142024,-0.2121057758061723,0.18105413920687993,-0.015730289267666876,0.11187075438664217,WALKING_UPSTAIRS
130,1.0030596798761435,0.29872890000499325,-0.23152482135758376,0.1964472270778699,-0.02678476037826057,0.1287034980120262,WALKING_UPSTAIRS
131,0.9962808454270496,0.3058635812324239,-0.23188560999652463,0.20799127103455384,-0.029926983743327678,0.13024450342515853,WALKING_UPSTAIRS
132,0.9987496669475253,0.3096834351940351,-0.2081240894545932,0.22605888430677398,-0.021772712209118285,0.13724959681277993,WALKING_UPSTAIRS
133,0.9882172313080635,0.30093200241116186,-0.2055686017662164,0.23100088021195506,-0.030573271059765962,0.14417174325128196,WALKING_UPSTAIRS
134,0.9868867291625127,0.2882804637606918,-0.21527364208446165,0.19543791382912012,-0.033067999135160855,0.1207397751999491,WALKING_UPSTAIRS
135,0.997831831912662,0.29892910000634054,-0.20597209697568147,0.1830502002337322,-0.02500367041403206,0.12131251112261156,WALKING_UPSTAIRS
136,0.9697922818075686,0.340663235380317,-0.2507698125048898,0.20823740287937537,-0.020462297746561234,0.12350545758105981,WALKING_UPSTAIRS
137,0.9547780478461791,0.3678463193453962,-0.299140764756904,0.2098842846541333,-0.015418890241911143,0.12357011874395611,WALKING_UPSTAIRS
138,0.9951756154385766,0.357385818087852,-0.29594105928496334,0.2216754394410491,-0.014147347854221788,0.12110759621093624,WALKING_UPSTAIRS
139,1.013561194893954,0.33636361790674907,-0.3015275314704315,0.22146604576570667,-0.02162888217794132,0.1287339313131567,WALKING_UPSTAIRS
140,1.004166688477759,0.32291698000942537,-0.3124250387826962,0.20209940919010244,-0.020227057130526097,0.13069772243655087,WALKING_UPSTAIRS
141,0.9846558101535405,0.30585842112748074,-0.31932679901542227,0.1847862994175152,-0.02682988435672605,0.12130024771108573,WALKING_UPSTAIRS
142,0.968936863166499,0.30155571665558,-0.2942823873815361,0.16786507009009907,-0.04922256743718743,0.1230567393318628,WALKING_UPSTAIRS
143,0.9794632672553407,0.29783975184883843,-0.2770923547470393,0.16769353310557647,-0.05131675083055541,0.12073298105082259,WALKING_UPSTAIRS
144,0.9810292547411087,0.29981647564456065,-0.28155201417612696,0.18457036202329152,-0.03412623865074754,0.12331526360697354,WALKING_UPSTAIRS
145,0.980000066362731,0.30675902371119296,-0.28577982087183285,0.20171821868234827,-0.022929438257237235,0.12298266218014231,WALKING_UPSTAIRS
146,1.0027346811872744,0.33159927881471235,-0.3172265205578795,0.2192402380154918,-0.025438219119643106,0.11480497850402478,WALKING_UPSTAIRS
147,1.002293024869447,0.3267496873391432,-0.32105069938018577,0.22592815580241607,-0.03949804624009885,0.10495378243267564,WALKING_UPSTAIRS
148,0.9884975403629194,0.3205735049734044,-0.3114877578038693,0.22984985487882378,-0.03804375459560018,0.11318174911481735,WALKING_UPSTAIRS
149,0.9655239313679989,0.33228253770611504,-0.31707951015292146,0.2121544098340335,-0.043759577084512405,0.11581997523073048,WALKING_UPSTAIRS
150,0.961652689422509,0.3064647868475063,-0.3067371967773976,0.18417599196544499,-0.05655352147260449,0.10343557438972514,WALKING_UPSTAIRS
151,0.9994614496555286,0.3233323437412278,-0.29281135473655434,0.17715237575245793,-0.038691804836862034,0.10335612795243285,WALKING_UPSTAIRS
152,1.009626779928398,0.3485188257526227,-0.2913465535156311,0.22804775425662024,-0.03463658721134518,0.11942744724487839,WALKING_UPSTAIRS
153,0.9712683262096435,0.35612104066297023,-0.27884637034411996,0.23190475193535612,-0.040910134671886936,0.13257150091115902,WALKING_UPSTAIRS
154,0.9727505159456589,0.3452447181803305,-0.292299657843992,0.21578410387783178,-0.046394210386171114,0.12683230749451987,WALKING_UPSTAIRS
155,0.9913608253635172,0.3045884975710709,-0.3087969217049413,0.22198538314482913,-0.03041615504249872,0.1286423941675651,WALKING_UPSTAIRS
156,1.0111150425705095,0.30930835020979836,-0.3196049180522986,0.21946681219366465,-0.04252182717494495,0.14668563445826593,WALKING_UPSTAIRS
157,1.0134236085342576,0.31350108499642976,-0.3286877387341082,0.2221064640027428,-0.0569897945657202,0.13717119564088587,WALKING_UPSTAIRS
158,0.9286963871387299,0.002628762245445452,0.16787134843336243,0.0028953763609071274,0.37494737961840996,0.0034656830593898175,SITTING
159,0.9281178679481763,0.0021808246069608406,0.1685111607370643,0.002955712451721644,0.37512051160403037,0.003938877000108466,SITTING
160,0.9174276494686747,0.06046971370731903,0.19544570591534394,0.04815249233687743,0.36624888721476906,0.0758862438055598,SITTING
161,0.8433245866732237,0.09179981936449906,0.31423655132931994,0.10669582132709278,0.4191391001538866,0.10055590029169638,SITTING
162,0.7786036573492129,0.029105276285871506,0.42112194855677043,0.0332215939840488,0.4677966591753312,0.028415964439809878,SITTING
163,0.7783311777490636,0.0034111750222293484,0.4338061682712936,0.003833984217167632,0.45340588904915013,0.003924041816126201,SITTING
164,0.7783598267491822,0.0022409693571279303,0.43377579316637277,0.0022882489134241186,0.4522226410790804,0.0033883303000409194,SITTING
165,0.7780771128971266,0.0020380553314992824,0.43399937689827206,0.00219162615826552,0.4512768671490567,0.0033819531282346074,SITTING
166,0.7783538935244643,0.0022462714680181756,0.4340911639078052,0.00234700321486357,0.45066155113208417,0.002962676563298276,SITTING
167,0.7780149642451544,0.0025219930855714203,0.4349117165990414,0.00261323283344124,0.45093949634657887,0.0035986203772243107,SITTING
168,0.8664915939878763,0.08850012600684642,0.293897794682234,0.14137283668700856,0.3831521975680468,0.06768552220373099,SITTING
169,0.9546896265489294,0.002833461833725705,0.15588632284546597,0.005012073613341776,0.31367838871278986,0.004583290350478097,SITTING
170,0.9552052397371033,0.0029579749458255936,0.15726568124209817,0.0037774690236052617,0.31226288941180225,0.004527776418236146,SITTING
171,0.9557313989605706,0.0030913805333822784,0.15579634480697865,0.0031344613209653206,0.31257606067042376,0.004400195046315162,SITTING
172,0.9546846799435511,0.002935376532401393,0.16009097476092843,0.004863942507223062,0.3122598979170893,0.004104926686214481,SITTING
173,0.9550952522617009,0.002786754991498652,0.16055924106028746,0.0042459657468007185,0.31090980660689854,0.004979403743368314,SITTING
174,0.9552959295458441,0.0026743589814470733,0.15900670748397944,0.0034451039867850306,0.3099126219458776,0.004658136595118045,SITTING
175,0.9543402737063598,0.0026627801989298505,0.1626593721774521,0.003676950665040417,0.31006210029680015,0.003796478316651881,SITTING
176,0.9545649258897935,0.0024895646630451063,0.1632368780321285,0.003351304129320573,0.3090146539022997,0.0038098874113842857,SITTING
177,0.9543179525792671,0.0024686685404245925,0.1632903847465149,0.0034574944211826805,0.30997155556878153,0.004406972467127783,SITTING
178,0.9532289180477607,0.002623082110345745,0.1656922552725417,0.0031123936368431045,0.3114973911584322,0.004541869804507503,SITTING
179,0.953633745012733,0.002544003098142045,0.16368124683140362,0.004094803202951232,0.3096146344616959,0.004233800463582354,SITTING
180,0.9542024504588845,0.0025487543129675844,0.16252873044255084,0.0034007898748203516,0.31060475096224655,0.0040245064133050444,SITTING
181,0.9214775339752288,0.032395790384301695,0.24804449441607845,0.08371017179539622,0.32508784618222203,0.012583389504816925,SITTING
182,0.8902393206336399,0.002420049166576693,0.3300391606807316,0.0034755343734213058,0.33698364537061676,0.004574721745043345,SITTING
183,0.8910923712976384,0.0018359713155229253,0.32888570458860983,0.0031897762391170674,0.3363397523160644,0.004813657478864937,SITTING
184,0.8914665957009007,0.002070065087992831,0.32865234793878084,0.0028547164869703765,0.3363162046497904,0.004706107254130184,SITTING
185,0.8915441211718595,0.0021270830003115165,0.32862106639933036,0.002728549741787079,0.3364121179422551,0.00458271572578245,SITTING
186,0.8911454708908231,0.002065443052054089,0.33050849208924316,0.002886623419639492,0.3364361174747704,0.004025688217668938,SITTING
187,0.8914318575118201,0.002217882732757488,0.33003982986616787,0.0027827358619634344,0.3361181205785174,0.00374485901040084,SITTING
188,0.8914499493448698,0.002280248409275559,0.3293109754137411,0.002519899422002906,0.3347664986989388,0.003256182667759982,SITTING
189,0.8914242629288484,0.0022343651770701713,0.329833027676975,0.002496514473584072,0.3339936713271893,0.0033787351042138137,SITTING
190,0.8915578351979263,0.0025776933558768486,0.3293293152534701,0.002720598606454713,0.3345156927330956,0.003780761873728724,SITTING
191,0.8909865212005166,0.0025099314219049706,0.3305112820097057,0.003114312981802117,0.33450850335836047,0.0035901660059831594,SITTING
192,0.9409012187089304,0.05050078236217344,0.2204960945961316,0.11131993442195777,0.27715867119104776,0.056823161275824104,SITTING
193,0.9897684751034962,0.0032013438646654687,0.11155959302636824,0.004615607024519517,0.22429605002814612,0.006246267601835319,SITTING
194,0.9872097331319039,0.0025234344901002917,0.11819985503362374,0.005675535771708781,0.23111086889909965,0.005104777725875288,SITTING
195,0.9859635277796925,0.0020827505590351944,0.12458131866438496,0.003516009199285105,0.2323126140274237,0.004128634937670619,SITTING
196,0.9857254024692945,0.002245194323422944,0.1255952556443532,0.0028935180560823543,0.23174023354204656,0.004625929437886738,SITTING
197,0.9851970926029334,0.002670097886696142,0.12805936162652287,0.004918967309884525,0.2326076856203494,0.004162006907824079,SITTING
